package,version,version_date,proxied
rgb2,20160813,2026-04-07T07:57:29Z,
rglm,,2026-04-07T07:57:29Z,
rgroup,,2026-04-07T07:57:29Z,
rhausman,20151107,2026-04-07T07:57:29Z,
rho_xtregar,1.0.4,2026-04-07T07:57:29Z,
rhsbsample,1.1.0,2026-04-07T07:57:29Z,
richness,20081118,2026-04-07T07:57:29Z,
ridder,1.1.2,2026-04-07T07:57:29Z,
ridge2sls,1.0,2026-04-07T07:57:29Z,
ridgeline,1.91,2026-04-07T07:57:29Z,
ridgeline_plot,20220416,2026-04-07T07:57:29Z,
ridgereg,4.0,2026-04-07T07:57:29Z,
rif,20210822,2026-04-07T07:57:29Z,
rifle,1.0,2026-04-07T07:57:29Z,
riflogit,1.0.1,2026-04-07T07:57:29Z,
rii,20110226,2026-04-07T07:57:29Z,
riigen,1.0.0,2026-04-07T07:57:29Z,
rioc,2.0.1,2026-04-07T07:57:29Z,
ritest,1.1.7,2026-04-07T07:57:29Z,
rkqte,20211208,2026-04-07T07:57:29Z,
rmanova,1.1,2026-04-07T07:57:29Z,
rmclass,1.0.0,2026-04-07T07:57:29Z,
rmcorr,1.1.0,2026-04-07T07:57:29Z,
rmfiles,20130406,2026-04-07T07:57:29Z,
rmhbounds,20200704,2026-04-07T07:57:29Z,
rmloa,1.0.0,2026-04-07T07:57:29Z,
rmpw,1.0.0,2026-04-07T07:57:29Z,
rmse,1.0.0,2026-04-07T07:57:29Z,
rnd,20050815,2026-04-07T07:57:29Z,
robbox,1.0.3,2026-04-07T07:57:29Z,
robinson,1.0.0,2026-04-07T07:57:29Z,
robit,20221030,2026-04-07T07:57:29Z,
robjb,20150507,2026-04-07T07:57:29Z,
roblpr,1.2.5,2026-04-07T07:57:29Z,
robmv,1.0.5,2026-04-07T07:57:29Z,
robnova,20230921,2026-04-07T07:57:29Z,
robreg,2.1.2,2026-04-07T07:57:29Z,
robreg10,1.1.2,2026-04-07T07:57:29Z,
robstat,1.0.5,2026-04-07T07:57:29Z,
robumeta,2.0,2026-04-07T07:57:29Z,
robustate,20220416,2026-04-07T07:57:29Z,
robustpf,20220923,2026-04-07T07:57:29Z,
rocmic,20141024,2026-04-07T07:57:29Z,
rocss,1.0,2026-04-07T07:57:29Z,
roctabi,1.0.1,2026-04-07T07:57:29Z,
rollbook,1.4,2026-04-07T07:57:29Z,
rolling2,1.0.9,2026-04-07T07:57:29Z,
rolling3,1.3.1,2026-04-07T07:57:29Z,
rollreg,1.0.8,2026-04-07T07:57:29Z,
rollstat,20130124,2026-04-07T07:57:29Z,
roman,20110121,2026-04-07T07:57:29Z,
romantoarabic,1.1.0,2026-04-07T07:57:29Z,
rori,20220528,2026-04-07T07:57:29Z,
ros,20230126,2026-04-07T07:57:29Z,
rosali,2.4,2026-04-07T07:57:29Z,
rosner,1.0.0,2026-04-07T07:57:29Z,
rosssekh,20160927,2026-04-07T07:57:29Z,
rotate2,1.2.0,2026-04-07T07:57:29Z,
rotatesort,1.0.0,2026-04-07T07:57:29Z,
round_exact,2.3.0,2026-04-07T07:57:29Z,
rowmat_utils,20140815,2026-04-07T07:57:29Z,
rowranks,1.0.0,2026-04-07T07:57:29Z,
rowsort,1.2.0,2026-04-07T07:57:29Z,
rowsum,20230113,2026-04-07T07:57:29Z,
rpaxioms,20220610,2026-04-07T07:57:29Z,
rpme,2.0.3,2026-04-07T07:57:29Z,
rpnfcn,20061105,2026-04-07T07:57:29Z,
rq,20140409,2026-04-07T07:57:29Z,
rqr,1.0.2,2026-04-07T07:57:29Z,
rqrs,1.2.0,2026-04-07T07:57:29Z,
rrcalc,20151110,2026-04-07T07:57:29Z,
rrlogit,1.1.2,2026-04-07T07:57:29Z,
rrp,1.0.0,2026-04-07T07:57:29Z,
rrr,20201204,2026-04-07T07:57:29Z,
rrreg,1.1.1,2026-04-07T07:57:29Z,
rscore,20170216,2026-04-07T07:57:29Z,
rscript,1.1.1,2026-04-07T07:57:29Z,
rsens,20150708,2026-04-07T07:57:29Z,
rsgt,20160813,2026-04-07T07:57:29Z,
rsoort,1.1,2026-04-07T07:57:29Z,
rsort,20131109,2026-04-07T07:57:29Z,
rsource,20160509,2026-04-07T07:57:29Z,
rspeedindex,0.4,2026-04-07T07:57:29Z,
rsz,1.0,2026-04-07T07:57:29Z,
rtfutil,20170223,2026-04-07T07:57:29Z,
rtmci,1.2.0,2026-04-07T07:57:29Z,
rtnorm,20100326,2026-04-07T07:57:29Z,
runby,1.0.5,2026-04-07T07:57:29Z,
runmixregls,20230319,2026-04-07T07:57:29Z,
runmlwin,20250718,2026-04-07T07:57:29Z,
runmplus,20130601,2026-04-07T07:57:29Z,
running,3.1.1,2026-04-07T07:57:29Z,
runningprod,20100505,2026-04-07T07:57:29Z,
runparscale,20150513,2026-04-07T07:57:29Z,
russ_stata,,2026-04-07T07:57:29Z,
rwg,20120823,2026-04-07T07:57:29Z,
rwolf,3.1.0,2026-04-07T07:57:29Z,
rwolf2,1.0.0,2026-04-07T07:57:29Z,
rwrmed,1.0.0,2026-04-07T07:57:29Z,
s2s,1.0,2026-04-07T07:57:29Z,
sadi,20230314,2026-04-07T07:57:29Z,
sae,0.2.5,2026-04-07T07:57:29Z,
safedrop,1.1.0,2026-04-07T07:57:29Z,
sampicc,20081119,2026-04-07T07:57:29Z,
samplepps,1.0.1,2026-04-07T07:57:29Z,
samplesize,20080121,2026-04-07T07:57:29Z,
sampsi_fleming,20140808,2026-04-07T07:57:29Z,
sampsi_gehan,20180708,2026-04-07T07:57:29Z,
sampsi_mcc,20060103,2026-04-07T07:57:29Z,
sampsi_reg,20190315,2026-04-07T07:57:29Z,
sampsi_rho,20110412,2026-04-07T07:57:29Z,
sampsi_sccs,1.3.0,2026-04-07T07:57:29Z,
samregc,20250417,2026-04-07T07:57:29Z,
sankey,1.9,2026-04-07T07:57:29Z,
sankey_plot,1.33,2026-04-07T07:57:29Z,
sankeyplot,1.0,2026-04-07T07:57:29Z,
saswrapper,20120717,2026-04-07T07:57:29Z,
savasas,1.1.1,2026-04-07T07:57:29Z,
save12,1.0.0,2026-04-07T07:57:29Z,
save12_13,20161013,2026-04-07T07:57:29Z,
save13,1.0.0,2026-04-07T07:57:29Z,
save9,1.2,2026-04-07T07:57:29Z,
saveascii,1.3,2026-04-07T07:57:29Z,
saveresults,1.0.0,2026-04-07T07:57:29Z,
savesome,1.1.0,2026-04-07T07:57:29Z,
savespss,1.73.0,2026-04-07T07:57:29Z,
sbbq,1.1,2026-04-07T07:57:29Z,
sbldo,20210531,2026-04-07T07:57:29Z,
sblsf,20210728,2026-04-07T07:57:29Z,
sbmeff,1.0,2026-04-07T07:57:29Z,
sbplot,19990209,2026-04-07T07:57:29Z,
sbplot5,19990209,2026-04-07T07:57:29Z,
sbri,20061121,2026-04-07T07:57:29Z,
sbrowni,19980802,2026-04-07T07:57:29Z,
scale_transformation,20210103,2026-04-07T07:57:29Z,
scandata,1.4.3,2026-04-07T07:57:29Z,
scat3,1.1.1,2026-04-07T07:57:29Z,
scatter3d,20140928,2026-04-07T07:57:29Z,
scatterfit,1.8.6,2026-04-07T07:57:29Z,
sccsdta,20250429,2026-04-07T07:57:29Z,
scdensity,20130420,2026-04-07T07:57:29Z,
scenreg,1.0.0,2026-04-07T07:57:29Z,
scenttest,20150904,2026-04-07T07:57:29Z,
scfcombo,20151004,2026-04-07T07:57:29Z,
scheme-burd,20130321,2026-04-07T07:57:29Z,
scheme-mrc,20200626,2026-04-07T07:57:29Z,
scheme-tfl,20170928,2026-04-07T07:57:29Z,
scheme_rbn1mono,20121221,2026-04-07T07:57:29Z,
scheme_scientific,20180818,2026-04-07T07:57:29Z,
scheme_tufte,20110520,2026-04-07T07:57:29Z,
scheme_ukri,20230112,2026-04-07T07:57:29Z,
schemepack,20221111,2026-04-07T07:57:29Z,
scls,20120126,2026-04-07T07:57:29Z,
scm,20120428,2026-04-07T07:57:29Z,
scoregof,20120520,2026-04-07T07:57:29Z,
scoregrp,1.05,2026-04-07T07:57:29Z,
scores,2.2.2,2026-04-07T07:57:29Z,
scrash,20250922,2026-04-07T07:57:29Z,
screen,20200521,2026-04-07T07:57:29Z,
scsomersd,20200416,2026-04-07T07:57:29Z,
scto,20210502,2026-04-07T07:57:29Z,
sctree,20220711,2026-04-07T07:57:29Z,
scul,1.0.0,2026-04-07T07:57:29Z,
sdecode,20220722,2026-04-07T07:57:29Z,
sdid,2.0.2,2026-04-07T07:57:29Z,
sdid_event,20240824,2026-04-07T07:57:29Z,
sdist,20180201,2026-04-07T07:57:29Z,
sdlim,1.1,2026-04-07T07:57:29Z,
sdline,2.1.0,2026-04-07T07:57:29Z,
sdmxuse,20180930,2026-04-07T07:57:29Z,
sdtest,3.0.0,2026-04-07T07:57:29Z,
searchfor,20170111,2026-04-07T07:57:29Z,
searchr,1.0,2026-04-07T07:57:29Z,
seast,1.0.2,2026-04-07T07:57:29Z,
seg,3.00,2026-04-07T07:57:29Z,
segregation,20150402,2026-04-07T07:57:29Z,
seldum,20110803,2026-04-07T07:57:29Z,
selectvars,1.1.0,2026-04-07T07:57:29Z,
semean,1.1.0,2026-04-07T07:57:29Z,
semipar,1.3,2026-04-07T07:57:29Z,
sencode,20130930,2026-04-07T07:57:29Z,
sendtoslack,1.3.4,2026-04-07T07:57:29Z,
sensatt,20070616,2026-04-07T07:57:29Z,
sensemakr,20200428,2026-04-07T07:57:29Z,
sensimatch,20190620,2026-04-07T07:57:29Z,
senspec,20170601,2026-04-07T07:57:29Z,
sentinel,20200403,2026-04-07T07:57:29Z,
sepscatter,1.1.0,2026-04-07T07:57:29Z,
seq,1.3.0,2026-04-07T07:57:29Z,
seqfind,1.0.0,2026-04-07T07:57:29Z,
seqlogit,1.1.15,2026-04-07T07:57:29Z,
sequences,1.0.0,2026-04-07T07:57:29Z,
ses_forecast,1.0.0,2026-04-07T07:57:29Z,
setpoisson,4.0,2026-04-07T07:57:29Z,
setrngseed,2.0.1,2026-04-07T07:57:29Z,
setroot,1.0.0,2026-04-07T07:57:29Z,
sf12,20210515,2026-04-07T07:57:29Z,
sf36,19990922,2026-04-07T07:57:29Z,
sf36fr,1.3,2026-04-07T07:57:29Z,
sf36v2,1.0.2,2026-04-07T07:57:29Z,
sfcross,1.0.0,2026-04-07T07:57:29Z,
sfkk,2.0.0,2026-04-07T07:57:29Z,
sfpanel,1.2.3,2026-04-07T07:57:29Z,
sgini,2.0.0,2026-04-07T07:57:29Z,
sgpv,1.2.3,2026-04-07T07:57:29Z,
sgtreg,20150811,2026-04-07T07:57:29Z,
shakespeare,20201215,2026-04-07T07:57:29Z,
shapley,20000217,2026-04-07T07:57:29Z,
shapley2,1.5,2026-04-07T07:57:29Z,
shapowen,1.2,2026-04-07T07:57:29Z,
sheafcoef,1.4.0,2026-04-07T07:57:29Z,
shortdir,20110226,2026-04-07T07:57:29Z,
shorth,1.1.0,2026-04-07T07:57:29Z,
showgph,1.1.0,2026-04-07T07:57:29Z,
shownear,2.0.0,2026-04-07T07:57:29Z,
shp2dta,1.0.9,2026-04-07T07:57:29Z,
shuffle,1.0.1,2026-04-07T07:57:29Z,
shuffle8,1.01,2026-04-07T07:57:29Z,
shufflevar,20110125,2026-04-07T07:57:29Z,
shwinters_forecast,1.0.0,2026-04-07T07:57:29Z,
sic_to_ff,1.1,2026-04-07T07:57:29Z,
sicff,20240426,2026-04-07T07:57:29Z,
side_histogram,20240926,2026-04-07T07:57:29Z,
sigcoef,0.0.6,2026-04-07T07:57:29Z,
silhouette,20160627,2026-04-07T07:57:29Z,
silvermtest,20200809,2026-04-07T07:57:29Z,
sim_arma,20040817,2026-04-07T07:57:29Z,
simarwilson,2.20,2026-04-07T07:57:29Z,
simirt,3.5,2026-04-07T07:57:29Z,
simon2stage,20120117,2026-04-07T07:57:29Z,
simpplot,1.5.3,2026-04-07T07:57:29Z,
simpute,20130406,2026-04-07T07:57:29Z,
simsum,2.3,2026-04-07T07:57:29Z,
simufe,1.0,2026-04-07T07:57:29Z,
simulate2,1.06,2026-04-07T07:57:29Z,
simuped,20061007,2026-04-07T07:57:29Z,
singlearm,20180519,2026-04-07T07:57:29Z,
singleb,20130930,2026-04-07T07:57:29Z,
sivqr,1.1.2,2026-04-07T07:57:29Z,
sivreg,1.1,2026-04-07T07:57:29Z,
sixplot,1.0.4,2026-04-07T07:57:29Z,
sizefx,1.3,2026-04-07T07:57:29Z,
sj1,1.0,2026-04-07T07:57:29Z,
sjive,20251223,2026-04-07T07:57:29Z,
skbim,20081125,2026-04-07T07:57:29Z,
skdecomp,1.0,2026-04-07T07:57:29Z,
skewplot,3.0.1,2026-04-07T07:57:29Z,
skewreg,1.0,2026-04-07T07:57:29Z,
skilmack,20090224,2026-04-07T07:57:29Z,
sknor,20081125,2026-04-07T07:57:29Z,
skprobit,20101116,2026-04-07T07:57:29Z,
sliceplot,1.1.0,2026-04-07T07:57:29Z,
slideplot,1.0.0,2026-04-07T07:57:29Z,
slideviewer,1.1,2026-04-07T07:57:29Z,
slist,2.0,2026-04-07T07:57:29Z,
slopepower,2.1,2026-04-07T07:57:29Z,
sls,20141011,2026-04-07T07:57:29Z,
smcfcs,20190216,2026-04-07T07:57:29Z,
smcl2do,1.0.0,2026-04-07T07:57:29Z,
smclpres,4.0.2,2026-04-07T07:57:29Z,
smcvir,20131211,2026-04-07T07:57:29Z,
smfit,1.2.1,2026-04-07T07:57:29Z,
smgfit,1.0,2026-04-07T07:57:29Z,
smhsiao,1.1.0,2026-04-07T07:57:29Z,
smileplot,20121011,2026-04-07T07:57:29Z,
smithwelch,1.0.2,2026-04-07T07:57:29Z,
smrtbl,2.0.0,2026-04-07T07:57:29Z,
smvcir,1.0.0,2026-04-07T07:57:29Z,
smwoodbury,20111222,2026-04-07T07:57:29Z,
sob,20190822,2026-04-07T07:57:29Z,
socstrat,1.2,2026-04-07T07:57:29Z,
soepdo,20080730,2026-04-07T07:57:29Z,
soepren,20040714,2026-04-07T07:57:29Z,
soepuse,3.0.1,2026-04-07T07:57:29Z,
solve,20220610,2026-04-07T07:57:29Z,
somersd,20200416,2026-04-07T07:57:29Z,
songbl,20220409,2026-04-07T07:57:29Z,
soreg,20010607,2026-04-07T07:57:29Z,
sortl,1.1.0,2026-04-07T07:57:29Z,
sortlistby,1.01,2026-04-07T07:57:29Z,
sortobs,1.1,2026-04-07T07:57:29Z,
sortrows,2.0,2026-04-07T07:57:29Z,
sotable,15.0.1,2026-04-07T07:57:29Z,
spaces,1.0.0,2026-04-07T07:57:29Z,
spagg,20130702,2026-04-07T07:57:29Z,
sparkline,1.1.1,2026-04-07T07:57:29Z,
sparkta,3.5.58,2026-04-07T07:57:29Z,
sparl,1.7.0,2026-04-07T07:57:29Z,
spatial_hac_iv,20201121,2026-04-07T07:57:29Z,
spautoc,2.0.0,2026-04-07T07:57:29Z,
spautoreg,7.0,2026-04-07T07:57:29Z,
spcs2xt,3.0,2026-04-07T07:57:29Z,
spdir,20130702,2026-04-07T07:57:29Z,
spearman2,1.0.0,2026-04-07T07:57:29Z,
spec_stand,20070222,2026-04-07T07:57:29Z,
specc,20191207,2026-04-07T07:57:29Z,
speccheck,20191231,2026-04-07T07:57:29Z,
spechist,1.2.1,2026-04-07T07:57:29Z,
specialexp,20131127,2026-04-07T07:57:29Z,
spectdens,20160531,2026-04-07T07:57:29Z,
speedergles,1.0,2026-04-07T07:57:29Z,
spell,1.7.1,2026-04-07T07:57:29Z,
spellutil,20030403,2026-04-07T07:57:29Z,
spgen,20210617,2026-04-07T07:57:29Z,
spglsxt,3.0,2026-04-07T07:57:29Z,
spgmm,2.0,2026-04-07T07:57:29Z,
spgmmxt,2.0,2026-04-07T07:57:29Z,
spgrid,1.0.1,2026-04-07T07:57:29Z,
sphdist,1.1.0,2026-04-07T07:57:29Z,
spider,1.54,2026-04-07T07:57:29Z,
spike,1.0,2026-04-07T07:57:29Z,
spikeplt,1.6.2,2026-04-07T07:57:29Z,
spineplot,1.1.1,2026-04-07T07:57:29Z,
spkde,1.0.0,2026-04-07T07:57:29Z,
splagvar,1.0.0,2026-04-07T07:57:29Z,
splinefit,1.1,2026-04-07T07:57:29Z,
split,1.1.0,2026-04-07T07:57:29Z,
splithalf,1.0.0,2026-04-07T07:57:29Z,
splitit,2.0.1,2026-04-07T07:57:29Z,
splitvallabels,20080814,2026-04-07T07:57:29Z,
splitvarlabels,1.2.1,2026-04-07T07:57:29Z,
spmap,1.3.2,2026-04-07T07:57:29Z,
spmlreg,2.0,2026-04-07T07:57:29Z,
spmon,20130702,2026-04-07T07:57:29Z,
spmstar,2.0,2026-04-07T07:57:29Z,
spmstard,2.0,2026-04-07T07:57:29Z,
spmstardh,1.0,2026-04-07T07:57:29Z,
spmstardhxt,1.0,2026-04-07T07:57:29Z,
spmstardxt,1.0,2026-04-07T07:57:29Z,
spmstarh,1.0,2026-04-07T07:57:29Z,
spmstarhxt,1.0,2026-04-07T07:57:29Z,
spmstarxt,2.0,2026-04-07T07:57:29Z,
spnorm,20200905,2026-04-07T07:57:29Z,
sppack,20181204,2026-04-07T07:57:29Z,
spregcs,1.0,2026-04-07T07:57:29Z,
spregdhp,2.0,2026-04-07T07:57:29Z,
spregdpd,2.0,2026-04-07T07:57:29Z,
spregfext,2.0,2026-04-07T07:57:29Z,
spreghetxt,1.0,2026-04-07T07:57:29Z,
spregrext,2.0,2026-04-07T07:57:29Z,
spregsac,1.0,2026-04-07T07:57:29Z,
spregsacxt,1.0,2026-04-07T07:57:29Z,
spregsar,1.0,2026-04-07T07:57:29Z,
spregsarxt,1.0,2026-04-07T07:57:29Z,
spregsdm,1.0,2026-04-07T07:57:29Z,
spregsdmxt,1.0,2026-04-07T07:57:29Z,
spregsem,5.0,2026-04-07T07:57:29Z,
spregsemxt,1.0,2026-04-07T07:57:29Z,
spregxt,1.0,2026-04-07T07:57:29Z,
sproper,1.0.0,2026-04-07T07:57:29Z,
spseudor2,20101201,2026-04-07T07:57:29Z,
spsfe,1.0.3,2026-04-07T07:57:29Z,
spsiv,20251022,2026-04-07T07:57:29Z,
spspc,20130702,2026-04-07T07:57:29Z,
spsurv,1.1.0,2026-04-07T07:57:29Z,
sptobitmstar,1.0,2026-04-07T07:57:29Z,
sptobitmstard,2.0,2026-04-07T07:57:29Z,
sptobitmstardh,1.0,2026-04-07T07:57:29Z,
sptobitmstardhxt,1.0,2026-04-07T07:57:29Z,
sptobitmstardxt,1.0,2026-04-07T07:57:29Z,
sptobitmstarh,1.0,2026-04-07T07:57:29Z,
sptobitmstarhxt,1.0,2026-04-07T07:57:29Z,
sptobitmstarxt,1.0,2026-04-07T07:57:29Z,
sptobitsac,1.0,2026-04-07T07:57:29Z,
sptobitsacxt,1.0,2026-04-07T07:57:29Z,
sptobitsar,1.0,2026-04-07T07:57:29Z,
sptobitsarxt,1.0,2026-04-07T07:57:29Z,
sptobitsdm,1.0,2026-04-07T07:57:29Z,
sptobitsdmxt,1.0,2026-04-07T07:57:29Z,
sptobitsem,5.0,2026-04-07T07:57:29Z,
sptobitsemxt,1.0,2026-04-07T07:57:29Z,
spundir,20130702,2026-04-07T07:57:29Z,
spweight,2.0,2026-04-07T07:57:29Z,
spweightcs,2.0,2026-04-07T07:57:29Z,
spweightxt,1.2,2026-04-07T07:57:29Z,
spwmatfill,20100311,2026-04-07T07:57:29Z,
spwmatrix,2.8,2026-04-07T07:57:29Z,
spxttobit,2.0,2026-04-07T07:57:29Z,
sq,1.1.1,2026-04-07T07:57:29Z,
sqmc,20150918,2026-04-07T07:57:29Z,
sqn,20150507,2026-04-07T07:57:29Z,
sqr,1.1.1,2026-04-07T07:57:29Z,
sratio,20060622,2026-04-07T07:57:29Z,
sreweight,11.2,2026-04-07T07:57:29Z,
srslogit,20210922,2026-04-07T07:57:29Z,
srtree,20220126,2026-04-07T07:57:29Z,
ssaggregate,1.2.2,2026-04-07T07:57:29Z,
ssccount,1.1,2026-04-07T07:57:29Z,
ssci,20210822,2026-04-07T07:57:29Z,
sscpax,20211114,2026-04-07T07:57:29Z,
sscsubmit,20220502,2026-04-07T07:57:29Z,
ssi,1.0.0,2026-04-07T07:57:29Z,
ssizebi,1.1,2026-04-07T07:57:29Z,
sskapp,20001205,2026-04-07T07:57:29Z,
sslope,20040826,2026-04-07T07:57:29Z,
ssm,2.3,2026-04-07T07:57:29Z,
sspecialreg,1.1.0,2026-04-07T07:57:29Z,
sssplot,1.2.0,2026-04-07T07:57:29Z,
st2openbugs,20130930,2026-04-07T07:57:29Z,
stack,3.1.4,2026-04-07T07:57:29Z,
stackbar,1.0.0,2026-04-07T07:57:29Z,
stackdid,1.4.2,2026-04-07T07:57:29Z,
stackedcount,20200809,2026-04-07T07:57:29Z,
stackedev,20211220,2026-04-07T07:57:29Z,
stackreg,1.3.2,2026-04-07T07:57:29Z,
staft,1.0.1,2026-04-07T07:57:29Z,
staggered,0.8.0,2026-04-07T07:57:29Z,
stak,20001205,2026-04-07T07:57:29Z,
stan,20210304,2026-04-07T07:57:29Z,
standsurv,1.08,2026-04-07T07:57:29Z,
stanrun,2.1.0,2026-04-07T07:57:29Z,
starjas,1.0.2,2026-04-07T07:57:29Z,
stat2data,1.00,2026-04-07T07:57:29Z,
stata2pajek,20090917,2026-04-07T07:57:29Z,
stata_linter,20230515,2026-04-07T07:57:29Z,
stata_sage,20240618,2026-04-07T07:57:29Z,
statacmds,1.0,2026-04-07T07:57:29Z,
stataid,20190124,2026-04-07T07:57:29Z,
statajava,20150311,2026-04-07T07:57:29Z,
statapush,20160612,2026-04-07T07:57:29Z,
statastates,20180110,2026-04-07T07:57:29Z,
statax,20160424,2026-04-07T07:57:29Z,
statflow,20190112,2026-04-07T07:57:29Z,
staticfc,1.0.1,2026-04-07T07:57:29Z,
statplot,1.2.7,2026-04-07T07:57:29Z,
statsbyfast,1.1.0,2026-04-07T07:57:29Z,
statsmat,2.1.2,2026-04-07T07:57:29Z,
stattotex,0.2,2026-04-07T07:57:29Z,
stbget,1.2.0,2026-04-07T07:57:29Z,
stbrier,1.02,2026-04-07T07:57:29Z,
stbtcalc,1.0.2,2026-04-07T07:57:29Z,
stcapture,1.0.3,2026-04-07T07:57:29Z,
stcascoh,1.2.2,2026-04-07T07:57:29Z,
stcband,1.0.1,2026-04-07T07:57:29Z,
stckar,20231103,2026-04-07T07:57:29Z,
stcmd,20220816,2026-04-07T07:57:29Z,
stcomlist,20170118,2026-04-07T07:57:29Z,
stcompadj,0.0.2,2026-04-07T07:57:29Z,
stcompet,1.0.7,2026-04-07T07:57:29Z,
stcoxgof,2.0.1,2026-04-07T07:57:29Z,
stcoxplt,3.0.1,2026-04-07T07:57:29Z,
stcrmix,1.5,2026-04-07T07:57:29Z,
stcrprep,1.0.3,2026-04-07T07:57:29Z,
stcstat,1.0.0,2026-04-07T07:57:29Z,
stcstat2,2.0.3,2026-04-07T07:57:29Z,
stcumh,1.0.0,2026-04-07T07:57:29Z,
std_beta,20170805,2026-04-07T07:57:29Z,
stddiff,20221217,2026-04-07T07:57:29Z,
stdtable,1.4.1,2026-04-07T07:57:29Z,
step3,2.0,2026-04-07T07:57:29Z,
stexpect,1.1.2,2026-04-07T07:57:29Z,
stfform,1.2,2026-04-07T07:57:29Z,
stgenreg,0.6.5,2026-04-07T07:57:29Z,
stgit,1.0.0,2026-04-07T07:57:29Z,
stgtcalc,1.0.1,2026-04-07T07:57:29Z,
stipw,1.0.0,2026-04-07T07:57:29Z,
stjm,2.1.0,2026-04-07T07:57:29Z,
stjm11,1.3.2,2026-04-07T07:57:29Z,
stjmgraph,1.0.4,2026-04-07T07:57:29Z,
stkap,3.0.2,2026-04-07T07:57:29Z,
stkerhaz,2.0.4,2026-04-07T07:57:29Z,
stlda,1.1.1,2026-04-07T07:57:29Z,
stmd,1.4,2026-04-07T07:57:29Z,
stmix,1.0.3,2026-04-07T07:57:29Z,
stmixed,2.2.3,2026-04-07T07:57:29Z,
stmt,1.4.9,2026-04-07T07:57:29Z,
stndzxage,20190413,2026-04-07T07:57:29Z,
stnet,1.0.8,2026-04-07T07:57:29Z,
stns,1.4.4,2026-04-07T07:57:29Z,
sto,20030326,2026-04-07T07:57:29Z,
stocdom,1.0,2026-04-07T07:57:29Z,
stockcapit,20110617,2026-04-07T07:57:29Z,
stockquote,20200228,2026-04-07T07:57:29Z,
stop,1.0.2,2026-04-07T07:57:29Z,
stopenbugs,20130930,2026-04-07T07:57:29Z,
storecmd,1.0.1,2026-04-07T07:57:29Z,
stpepemori,1.0.3,2026-04-07T07:57:29Z,
stphcoxrcs,1.6,2026-04-07T07:57:29Z,
stpiece,1.0,2026-04-07T07:57:29Z,
stpm,1.3.2,2026-04-07T07:57:29Z,
stpm2,1.7.6,2026-04-07T07:57:29Z,
stpm2_standsurv,1.1.2,2026-04-07T07:57:29Z,
stpm2cif,1.1,2026-04-07T07:57:29Z,
stpm2cm,1.0,2026-04-07T07:57:29Z,
stpm2cr,2.5,2026-04-07T07:57:29Z,
stpm2illd,20120906,2026-04-07T07:57:29Z,
stpm3,1.14,2026-04-07T07:57:29Z,
stpp,1.4.7,2026-04-07T07:57:29Z,
stquant,2.0.1,2026-04-07T07:57:29Z,
str2d,2.0.0,2026-04-07T07:57:29Z,
stratarand,20150222,2026-04-07T07:57:29Z,
strbee,1.9.0,2026-04-07T07:57:29Z,
strcs,1.85,2026-04-07T07:57:29Z,
strdate,20020723,2026-04-07T07:57:29Z,
strdist,1.2,2026-04-07T07:57:29Z,
streamplot,1.9,2026-04-07T07:57:29Z,
strgen,1.0.0,2026-04-07T07:57:29Z,
strgroup,1.0.4,2026-04-07T07:57:29Z,
strip,3.0.0,2026-04-07T07:57:29Z,
stripplot,2.10.0,2026-04-07T07:57:29Z,
strkeep,1.1,2026-04-07T07:57:29Z,
strmst2,20191201,2026-04-07T07:57:29Z,
strparse,2.1.0,2026-04-07T07:57:29Z,
strrec,1.0.8,2026-04-07T07:57:29Z,
strsrcs,1.0,2026-04-07T07:57:29Z,
stselpre,1.2.1,2026-04-07T07:57:29Z,
stsurvdiff,1.0.0,2026-04-07T07:57:29Z,
stsurvimpute,1.0.1,2026-04-07T07:57:29Z,
sttex,1.1.8,2026-04-07T07:57:29Z,
studysi,19990107,2026-04-07T07:57:29Z,
stute_test,20240723,2026-04-07T07:57:29Z,
stvarcom,1.1.0,2026-04-07T07:57:29Z,
stylerules,20050412,2026-04-07T07:57:29Z,
styletextab,1.4.0,2026-04-07T07:57:29Z,
subinfile,20201113,2026-04-07T07:57:29Z,
sublime,1.2,2026-04-07T07:57:29Z,
submatrix,1.2,2026-04-07T07:57:29Z,
subsave,20060919,2026-04-07T07:57:29Z,
subset,20221206,2026-04-07T07:57:29Z,
subsetbyvif,20190428,2026-04-07T07:57:29Z,
subsetplot,1.1.1,2026-04-07T07:57:29Z,
subsim,20230204,2026-04-07T07:57:29Z,
subsim_1,20140627,2026-04-07T07:57:29Z,
subsim_2,20140627,2026-04-07T07:57:29Z,
suchowtest,20140123,2026-04-07T07:57:29Z,
sum2,20090318,2026-04-07T07:57:29Z,
sum2docx,1.3,2026-04-07T07:57:29Z,
sumbar,1.0.0,2026-04-07T07:57:29Z,
sumdist,2.1.0,2026-04-07T07:57:29Z,
sumdocx,20241016,2026-04-07T07:57:29Z,
summarizeby,1.2.0,2026-04-07T07:57:29Z,
summclust,20230705,2026-04-07T07:57:29Z,
summdate,1.2.0,2026-04-07T07:57:29Z,
summout,4.4,2026-04-07T07:57:29Z,
summtab,20250213,2026-04-07T07:57:29Z,
summvl,1.1.0,2026-04-07T07:57:29Z,
sumscale,20150207,2026-04-07T07:57:29Z,
sumstats,1.3,2026-04-07T07:57:29Z,
sumtex,20250806,2026-04-07T07:57:29Z,
